"","occurrenceID","bibliographicCitation","materialSampleID","eventDate","decimalLatitude","decimalLongitude","scientificName","organismQuantity","organismQuantityType","sampleSizeValue","sampleSizeUnit","associatedSequences","basisOfRecord","locationID","recordedBy","country","datasetID","occurrenceStatus","minimumDepthInMeters","maximumDepthInMeters","language","month","year","taxonID","scientificNameID","kingdom","phylum","class","order","family","genus"
"456","20-2A01S3-12S-Clup-1",NA,"2A01S3",2022-09-13,45.15794,-66.2578,"Clupea harengus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","2A01S3","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,126417,"urn:lsid:marinespecies.org:taxname:126417","Animalia","Chordata","Teleostei","Clupeiformes","Clupeidae","Clupea"
"457","20-M15S3-12S-Clup-1",NA,"M15S3",2022-09-12,45.18655,-66.2835,"Clupea harengus",12,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M15S3","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","present",0.5,0.5,"en",9,2022,126417,"urn:lsid:marinespecies.org:taxname:126417","Animalia","Chordata","Teleostei","Clupeiformes","Clupeidae","Clupea"
"458","20-M11S1-12S-Clup-1",NA,"M11S1",2022-09-12,45.17898,-66.2943,"Clupea harengus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M11S1","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,126417,"urn:lsid:marinespecies.org:taxname:126417","Animalia","Chordata","Teleostei","Clupeiformes","Clupeidae","Clupea"
"459","20-M19S3-12S-Clup-1",NA,"M19S3",2022-09-12,45.19024,-66.2632,"Clupea harengus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M19S3","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,126417,"urn:lsid:marinespecies.org:taxname:126417","Animalia","Chordata","Teleostei","Clupeiformes","Clupeidae","Clupea"
"460","20-303S2-12S-Clup-1",NA,"303S2",2022-09-13,45.14245,-66.2506,"Clupea harengus",89080,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","303S2","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","present",0.5,0.5,"en",9,2022,126417,"urn:lsid:marinespecies.org:taxname:126417","Animalia","Chordata","Teleostei","Clupeiformes","Clupeidae","Clupea"
"461","20-M15S2-12S-Clup-1",NA,"M15S2",2022-09-12,45.18655,-66.2835,"Clupea harengus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M15S2","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,126417,"urn:lsid:marinespecies.org:taxname:126417","Animalia","Chordata","Teleostei","Clupeiformes","Clupeidae","Clupea"
"462","20-M08S2-12S-Clup-1",NA,"M08S2",2022-09-12,45.1694,-66.3028,"Clupea harengus",646481,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M08S2","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","present",0.5,0.5,"en",9,2022,126417,"urn:lsid:marinespecies.org:taxname:126417","Animalia","Chordata","Teleostei","Clupeiformes","Clupeidae","Clupea"
"463","20-M19S2-12S-Clup-1",NA,"M19S2",2022-09-12,45.19024,-66.2632,"Clupea harengus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M19S2","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,126417,"urn:lsid:marinespecies.org:taxname:126417","Animalia","Chordata","Teleostei","Clupeiformes","Clupeidae","Clupea"
"464","20-M32S2-12S-Clup-1",NA,"M32S2",2022-09-13,45.14379,-66.246,"Clupea harengus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M32S2","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,126417,"urn:lsid:marinespecies.org:taxname:126417","Animalia","Chordata","Teleostei","Clupeiformes","Clupeidae","Clupea"
"465","20-M11S3-12S-Clup-1",NA,"M11S3",2022-09-12,45.17898,-66.2943,"Clupea harengus",2,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M11S3","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","present",0.5,0.5,"en",9,2022,126417,"urn:lsid:marinespecies.org:taxname:126417","Animalia","Chordata","Teleostei","Clupeiformes","Clupeidae","Clupea"
"466","20-M24S3-12S-Clup-1",NA,"M24S3",2022-09-13,45.17369,-66.2417,"Clupea harengus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M24S3","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,126417,"urn:lsid:marinespecies.org:taxname:126417","Animalia","Chordata","Teleostei","Clupeiformes","Clupeidae","Clupea"
"467","20-M07S2-12S-Clup-1",NA,"M07S2",2022-09-12,45.17169,-66.3081,"Clupea harengus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M07S2","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,126417,"urn:lsid:marinespecies.org:taxname:126417","Animalia","Chordata","Teleostei","Clupeiformes","Clupeidae","Clupea"
"468","20-M16S3-12S-Clup-1",NA,"M16S3",2022-09-12,45.19069,-66.2805,"Clupea harengus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M16S3","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,126417,"urn:lsid:marinespecies.org:taxname:126417","Animalia","Chordata","Teleostei","Clupeiformes","Clupeidae","Clupea"
"469","20-M11S2-12S-Clup-1",NA,"M11S2",2022-09-12,45.17898,-66.2943,"Clupea harengus",5,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M11S2","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","present",0.5,0.5,"en",9,2022,126417,"urn:lsid:marinespecies.org:taxname:126417","Animalia","Chordata","Teleostei","Clupeiformes","Clupeidae","Clupea"
"470","20-M24S2-12S-Clup-1",NA,"M24S2",2022-09-13,45.17369,-66.2417,"Clupea harengus",1169316,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M24S2","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","present",0.5,0.5,"en",9,2022,126417,"urn:lsid:marinespecies.org:taxname:126417","Animalia","Chordata","Teleostei","Clupeiformes","Clupeidae","Clupea"
"471","20-M19S1-12S-Cryp-31",NA,"M19S1",2022-09-12,45.19024,-66.2632,"Cryptacanthodes maculatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M19S1","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,159675,"urn:lsid:marinespecies.org:taxname:159675","Animalia","Chordata","Teleostei","Perciformes","Cryptacanthodidae","Cryptacanthodes"
"472","20-302S1-12S-Cryp-31",NA,"302S1",2022-09-13,45.14597,-66.2425,"Cryptacanthodes maculatus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","302S1","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,159675,"urn:lsid:marinespecies.org:taxname:159675","Animalia","Chordata","Teleostei","Perciformes","Cryptacanthodidae","Cryptacanthodes"
